word_en_translate,image_id,obj_names,obj_object_id,obj_synsets,obj_merged_object_ids,obj_height,obj_width,obj_x_koor,obj_y_koor,relationships_id,synsets,sub_name,sub_object_id,sub_synsets,sub_height,sub_width,sub_x_koor,sub_y_koor,predicate
time,2350251,,2693068,clock.n.01,,85,57,406,119,3801060,along.r.01,time,3594497,clock_time.n.01,27,28,425,141,on
time,2350263,,3594464,stove.n.01,,349,184,0,147,3800949,along.r.01,time,3594457,clock_time.n.01,14,20,57,168,on
time,2351447,,2720407,clock.n.01,,217,200,10,55,3787152,along.r.01,time,3589061,clock_time.n.01,133,103,31,87,on
time,2353089,silver watch,2811163,watch.n.01,2742531,336,260,185,147,3766588,along.r.01,time,2742532,clock_time.n.01,26,40,279,418,on
time,2355044,,1915158,clock.n.01,,59,57,32,352,4225956,along.r.01,time,3775656,clock_time.n.01,39,19,52,356,on
time,2356498,,3359479,clock.n.01,,55,66,193,150,4220914,in.r.01,time,3772086,clock_time.n.01,18,29,199,165,in
time,2357501,,811688,date.n.01,,24,69,333,333,2280207,,time,811687,clock_time.n.01,21,79,405,333,and
time,2358390,,2139652,clock.n.01,,178,116,148,21,4216482,show.v.01,time,3768562,clock_time.n.01,18,54,185,98,shown on
time,2358418,,3893343,,,497,477,1,1,4398635,,time,1658445,clock_time.n.01,35,124,339,7,shown on
time,2345469,,907963,scoreboard.n.01,,201,331,1,1,2659428,along.r.01,time,907962,clock_time.n.01,45,90,18,47,lit on
time,2362654,phone,4160459,,4160496,228,227,198,74,4626181,,time,4160506,,28,22,384,150,on
time,2363387,cell phone,1819636,,"1723524 , 2112974 , 1720456",354,315,88,21,4174827,along.r.01,time,2324868,clock_time.n.01,25,36,311,132,on
time,2363429,,3745837,picture.n.01,,370,472,10,1,4174498,along.r.01,time,2520509,clock_time.n.01,22,82,262,327,on
time,2363439,,3140953,clock.n.01,,53,55,162,81,4174421,along.r.01,time,3745795,clock_time.n.01,27,36,174,88,on
time,2364471,,640846,clock.n.01,,41,42,207,124,1677625,be.v.01,time,640853,clock_time.n.01,38,39,209,128,on a
time,2365776,,1833526,clock.n.01,,35,62,399,137,4379221,along.r.01,time,3882533,clock_time.n.01,33,30,419,133,on
time,2365981,,631129,player.n.01,,362,127,194,21,1641096,behind.r.01,time,631130,clock_time.n.01,33,61,175,224,behind
time,2365981,,631132,wall.n.01,,206,496,2,100,1641087,along.r.01,time,631130,clock_time.n.01,33,61,175,224,on front of
time,2365981,,631137,panel.n.01,,119,141,133,165,1641070,along.r.01,time,631130,clock_time.n.01,33,61,175,224,on
time,2367327,,623241,,,19,33,390,331,1608513,be.v.01,time,623240,clock_time.n.01,22,66,360,331,was
time,2367885,,3321979,sign.n.02,,120,214,8,1,4354422,along.r.01,time,3321980,clock_time.n.01,17,59,23,59,on a
time,2369184,,3864758,clock.n.01,,111,94,231,70,4339094,along.r.01,time,3864771,clock_time.n.01,73,47,238,91,on
time,2369877,,2580194,screen.n.01,,110,143,178,46,4330984,along.r.01,time,2580193,clock_time.n.01,19,25,237,126,on
time,2363269,,1740842,stove.n.01,,56,140,152,162,4175919,along.r.01,time,1740841,clock_time.n.01,19,43,180,104,on
time,2370718,,3857079,device.n.01,,48,39,19,204,4321636,along.r.01,time,2327648,clock_time.n.01,37,37,16,212,on
time,2345469,,907963,scoreboard.n.01,,201,331,1,1,2659429,along.r.01,time,907964,clock_time.n.01,44,108,23,139,lit on
time,2343638,,921430,oven.n.01,,195,151,207,179,2713573,along.r.01,time,921429,clock_time.n.01,8,12,252,187,on
time,2412681,,4016974,,,491,313,8,7,4567166,,time,4016975,,13,52,254,481,on
time,2414715,,153298,,,130,68,203,290,147864,show.v.01,time,153327,clock_time.n.01,11,26,226,313,shown on
time,2315636,,4247828,,,53,56,102,287,4661097,,time,4247829,,68,75,93,273,on
time,2316744,,3426784,microwave.n.02,,174,285,213,195,4137298,along.r.01,time,3728943,clock_time.n.01,29,27,430,285,on
time,2317518,,2934384,clock.n.01,,76,108,199,124,4509514,,time,3951124,,35,90,205,153,on
time,2321151,iphone,4211162,,"4211214 , 4211193",235,193,55,39,4646748,,time,4211215,,15,23,122,89,on
time,2321542,,4196047,,,45,61,435,10,4640697,,time,4196046,,13,24,438,16,shown on
time,2322356,,4286475,,,58,39,66,271,4676403,,time,4286474,,26,24,80,277,on clock
time,2322666,,4165525,,,318,174,282,13,4628206,,time,4165524,,60,38,372,135,on
time,2322900,,3451145,clock.n.01,,80,70,231,213,3646902,along.r.01,time,3451144,clock_time.n.01,39,35,250,228,on
time,2324005,,4090572,,,142,226,61,340,4597858,,time,4090573,,15,25,250,376,on
time,2324138,monitor,2869696,monitor.n.04,3073618,174,332,86,0,4527283,,time,3073617,clock_time.n.01,80,175,179,59,on
time,2344505,,2395583,scope.n.01,,378,266,43,89,3885733,along.r.01,time,2395582,clock_time.n.01,9,15,170,99,on
time,2324793,,2975861,clock.n.01,,46,71,213,243,4487524,,time,3942685,,51,81,199,240,on
time,2331308,,3107183,oven.n.01,,487,367,7,10,4006726,along.r.01,time,2899393,clock_time.n.01,28,45,285,55,on
time,2333591,,3927518,,,158,191,0,340,4455010,,time,3412567,clock_time.n.01,30,38,16,385,on
time,2333725,time,4668871,,4668872,9,13,72,114,4828726,,time,4668871,,18,18,68,108,on
time,2334324,night,3678562,night.n.01,3926588,333,500,0,0,4453527,,time,3926587,,136,327,121,87,just after
time,2335524,,4625442,,,219,139,164,78,4811365,,time,4625441,,17,37,221,108,indicated on
guy,8,,1060450,spectacles.n.01,,26,28,232,322,3187936,wear.v.01,guy,1060459,guy.n.01,312,266,117,286,wearing
guy,2352818,,2215344,short_pants.n.01,,27,23,410,99,3769558,have.v.01,guy,2215343,guy.n.01,77,35,402,69,has
guy,2352727,,3782350,bat.n.05,,124,199,8,95,4236877,,guy,3782349,guy.n.01,445,211,96,52,with
guy,2352718,,2500950,bag.n.01,,96,77,285,314,4236926,have.v.01,guy,3782380,guy.n.01,394,196,174,103,holding
guy,2352676,,1784207,shoe.n.01,,29,60,217,279,4237188,wear.v.01,guy,3782534,guy.n.01,277,106,200,36,wearing
guy,2352626,,852791,short_pants.n.01,,111,75,425,103,2427064,in.r.01,guy,852790,guy.n.01,304,74,426,1,in
guy,2352626,,852792,shoe.n.01,,62,36,455,242,2427065,in.r.01,guy,852790,guy.n.01,304,74,426,1,in
guy,2352577,remote,2587159,remote_control.n.01,"3582731 , 3582733 , 2086776",11,11,240,139,3772394,play.v.01,guy,2546683,guy.n.01,345,236,40,28,playing
guy,2352543,,853354,shirt.n.01,,87,117,4,185,2429698,have.v.01,guy,853352,guy.n.01,91,115,5,185,has on a
guy,2352481,,1839449,chain.n.01,,203,50,281,95,3773436,,guy,1839448,guy.n.01,457,240,130,40,with
guy,2352467,,3783206,shirt.n.01,,147,105,133,75,4238235,wear.v.01,guy,2711126,guy.n.01,207,143,136,51,wearing
guy,2352361,,854521,skateboard.n.01,,31,29,251,322,2435382,along.r.01,guy,854520,guy.n.01,200,118,192,138,on
guy,2352818,,2215342,shirt.n.01,,30,30,407,75,3769557,have.v.01,guy,2215343,guy.n.01,77,35,402,69,has
guy,2352361,,854522,,,298,498,1,201,2435383,along.r.01,guy,854520,guy.n.01,200,118,192,138,on
guy,2352316,,2062711,water.n.01,,279,497,0,51,3775547,play.v.01,guy,2062708,guy.n.01,31,12,139,60,playing
guy,2352316,,2062711,water.n.01,,279,497,0,51,3775548,play.v.01,guy,2062709,guy.n.01,30,14,126,62,playing
guy,2352316,,2062711,water.n.01,,279,497,0,51,3775549,play.v.01,guy,2062709,guy.n.01,30,14,126,62,playing
guy,2352262,,2276291,,,203,333,22,135,4239584,wear.v.01,guy,2276290,guy.n.01,366,403,0,7,wearing
guy,2352239,passsenger train,2105053,,2468275,125,351,29,160,3776420,look.v.02,guy,3584491,guy.n.01,60,30,400,205,looks at
guy,2352232,,3584525,board.n.02,,20,40,123,327,3776494,depend_on.v.01,guy,3584523,guy.n.01,159,47,118,181,riding
guy,2352112,,3784614,shirt.n.01,,207,160,113,117,4240452,in.r.01,guy,2768943,guy.n.01,157,145,113,115,in
guy,2351994,black skateboard,2153671,skateboard.n.01,"2399891 , 2495799",58,125,173,203,3779728,transport.v.02,guy,3585883,guy.n.01,54,21,51,380,carrying
guy,2351989,,3896173,,,74,130,70,249,4402465,,guy,2594950,guy.n.01,241,308,16,17,in
guy,2351989,,1758071,dress.n.01,,95,60,313,122,3779809,in.r.01,guy,1758070,guy.n.01,150,60,314,100,in
guy,2351967,,1693129,ring.n.01,,9,10,78,342,4402595,,guy,1693130,guy.n.01,429,315,44,69,wearing
guy,2352361,,854523,hat.n.01,,18,29,241,170,2435389,wear.v.01,guy,854520,guy.n.01,200,118,192,138,wearing
guy,2351745,,3380555,spectacles.n.01,,40,139,104,180,4403769,,guy,1735071,guy.n.01,386,283,91,112,wearing
guy,2352907,,3581176,snow.n.01,,90,91,44,192,3768406,stand.v.01,guy,1944569,guy.n.01,26,20,68,139,standing in
guy,2353123,,1930966,dress_shirt.n.01,,10,14,107,161,3766186,be.v.01,guy,1930965,guy.n.01,18,22,107,154,wearing a
guy,2354066,,2326258,trouser.n.01,,175,163,119,267,4230605,wear.v.01,guy,2380605,guy.n.01,304,235,83,180,wearing
guy,2354066,,2380608,,,12,28,103,41,4230606,wear.v.01,guy,1940475,guy.n.01,184,137,65,25,wearing
guy,2354066,,2380609,,,15,31,100,213,4230607,wear.v.01,guy,2380605,guy.n.01,304,235,83,180,wearing
guy,2354066,,1940476,sunglasses.n.01,,9,19,108,44,4230608,wear.v.01,guy,1940475,guy.n.01,184,137,65,25,wearing
guy,2354042,,1722266,trouser.n.01,,97,90,364,259,3755002,wear.v.01,guy,1722268,guy.n.01,175,92,368,162,wearing
guy,2354042,,1722267,trouser.n.01,,78,68,241,261,3755001,wear.v.01,guy,1722269,guy.n.01,218,96,236,126,wearing
guy,2354018,,2356026,motorcycle.n.01,,218,355,19,90,3777140,fix.v.12,guy,3584774,guy.n.01,168,134,345,142,fixing
guy,2354002,,1788351,hat.n.01,,22,39,291,132,3755561,wear.v.01,guy,1788352,guy.n.01,194,80,251,127,wearing
guy,2353984,,2553459,chair.n.01,,12,19,291,58,3755786,sit.v.01,guy,2553460,guy.n.01,21,25,288,45,sitting on
guy,2353962,,842015,hat.n.01,,21,38,362,104,2386366,wear.v.01,guy,842014,guy.n.01,204,71,350,102,wearing
guy,2353958,shorts,1736457,short_pants.n.01,3575761,21,38,207,283,3756000,wear.v.01,guy,1887168,guy.n.01,125,88,175,207,wearing
guy,2353069,,849694,face.n.01,,56,53,136,39,2413183,have.v.01,guy,849691,guy.n.01,418,202,59,4,has
guy,2353707,,1725060,,,73,78,117,336,4232523,wear.v.01,guy,1725059,guy.n.01,112,77,118,305,wearing
guy,2353593,,844687,,,48,35,167,88,2397306,in.r.01,guy,844686,guy.n.01,100,37,170,74,in
guy,2353585,checkered shirt,2465151,shirt.n.01,1797226,32,27,296,165,3760903,wear.v.01,guy,3578140,guy.n.01,27,31,298,157,wearing
guy,2353576,,2542578,giraffe.n.01,,231,244,130,110,3761026,feed.v.01,guy,2630368,guy.n.01,345,153,59,154,feeding
guy,2353576,,2225692,giraffe.n.01,,349,373,1,0,3761027,feed.v.01,guy,2630368,guy.n.01,345,153,59,154,feeding
guy,2353389,back pack,2232110,battalion.n.02,"2475262 , 2138320 , 2623012 , 3579184",25,26,218,223,3763426,tend.v.01,guy,2138319,guy.n.01,65,42,191,178,leaning over
guy,2353384,,846467,,,22,23,211,59,2403651,wear.v.01,guy,846466,guy.n.01,101,28,209,15,wearing
guy,2353308,,847319,jean.n.01,,28,18,107,305,2405736,wear.v.01,guy,847318,guy.n.01,61,27,105,272,wearing
guy,2353234,pack,2684438,battalion.n.02,"3780640 , 2047289 , 1886576 , 1676821",102,69,342,95,4234353,be.v.01,guy,1886575,guy.n.01,268,90,320,50,wearing
sir,2346997,,894530,train.n.01,,497,329,3,2,2607789,along.r.01,sir,894544,sir.n.01,31,36,60,289,on
song,1101,,1626871,girl.n.01,,136,82,377,183,3738905,along.r.01,song book,1626872,,51,70,371,228,on
sun,2376912,,2273731,land.n.04,,97,496,2,274,4012999,roll.v.12,sun,3681830,sun.n.01,42,59,227,115,casting shadows
sun,2369054,,2606574,tree.n.01,,192,75,0,0,4340674,glitter.v.01,sun,2606571,sun.n.01,44,39,159,94,shining through
sun,2369054,,2606575,tree.n.01,,138,66,80,53,4340675,glitter.v.01,sun,2606571,sun.n.01,44,39,159,94,shining through
sun,2369008,,1897262,snow.n.01,,192,394,1,136,4341241,along.r.01,sun,1897261,sun.n.01,50,72,27,263,on
sun,2316096,,2945221,horizon.n.01,,5,497,2,174,4542372,,sun,2945220,sun.n.01,6,7,233,165,on
sun,2368758,,2321132,wood.n.01,,190,378,104,22,4344159,put.v.01,sun,2321131,sun.n.01,76,140,238,81,setting near
sun,2368680,,3867630,helmet.n.02,,25,33,107,122,4345159,away.r.01,sun,1737769,sun.n.01,15,45,123,100,bouncing off
sun,2368680,,3867631,helmet.n.02,,40,26,161,101,4345160,away.r.01,sun,1737769,sun.n.01,15,45,123,100,bouncing off
sun,2368422,,3211975,,,32,39,241,0,4348434,along.r.01,sun,3211976,sun.n.01,107,300,154,41,on
sun,2368353,,2617105,sky.n.01,,274,496,3,1,4349384,in.r.01,sun,2617104,sun.n.01,55,61,251,50,in
sun,2368133,,3870737,shrub.n.01,,73,86,190,314,4351854,glitter.v.01,sun,747953,sun.n.01,103,115,186,280,shining
sun,2368133,,3870738,giraffe.n.01,,186,110,75,154,4351855,glitter.v.01,sun,747953,sun.n.01,103,115,186,280,shining
sun,2368126,,2565427,sky.n.01,,115,165,334,2,4351974,in.r.01,sun,2565426,sun.n.01,96,80,361,90,in
sun,2367934,,2451661,sign.n.02,,147,227,47,59,4353789,along.r.01,sun,2451659,sun.n.01,35,32,144,98,on
sun,2369054,,2606573,tree.n.01,,97,93,175,92,4340673,glitter.v.01,sun,2606571,sun.n.01,44,39,159,94,shining through
sun,2367934,,2602300,sign.n.02,,129,168,34,197,4353790,along.r.01,sun,2451660,sun.n.01,31,21,111,221,on
sun,2367568,,751184,water.n.01,,190,498,0,310,2050299,along.r.01,sun,751183,sun.n.01,14,11,455,257,shine on
sun,2367568,,751187,cloud.n.01,,60,108,392,223,2050302,behind.r.01,sun,751183,sun.n.01,14,11,455,257,behind
sun,2367568,,751187,cloud.n.01,,60,108,392,223,2050306,behind.r.01,sun,751183,sun.n.01,14,11,455,257,behind
sun,2367568,,751187,cloud.n.01,,60,108,392,223,2050310,behind.r.01,sun,751183,sun.n.01,14,11,455,257,behind
sun,2367568,,751184,water.n.01,,190,498,0,310,2050311,along.r.01,sun,751183,sun.n.01,14,11,455,257,on
sun,2367568,,751187,cloud.n.01,,60,108,392,223,2050318,glitter.v.01,sun,751183,sun.n.01,14,11,455,257,shining through
sun,2367568,,751184,water.n.01,,190,498,0,310,2050319,along.r.01,sun,751183,sun.n.01,14,11,455,257,reflecting on
sun,2367568,,751187,cloud.n.01,,60,108,392,223,2050326,behind.r.01,sun,751183,sun.n.01,14,11,455,257,behind
sun,2367568,,751187,cloud.n.01,,60,108,392,223,2050328,behind.r.01,sun,751183,sun.n.01,14,11,455,257,behind
sun,2367471,,3873883,tree.n.01,,270,332,0,1,4359082,through.r.01,sun,3873874,sun.n.01,59,79,51,0,through
sun,2316333,,1054555,branch.n.01,,100,219,16,17,3167979,be.v.01,sun,1054554,sun.n.01,32,50,56,13,coming through
sun,2367425,,622550,sky.n.01,,70,81,406,9,1606133,in.r.01,sun,622545,sun.n.01,72,114,197,54,in
sun,2367381,,622868,hat.n.01,,20,31,87,75,1607165,along.r.01,sun,622885,sun.n.01,11,10,92,71,on
sun,2316293,,3956180,,,38,162,67,165,4523323,,sun,2879585,sun.n.01,41,50,223,155,going down behind
sun,2367296,,3874617,leaf.n.01,,80,129,205,250,4360743,away.r.01,sun,3874619,sun.n.01,110,92,134,142,shining off
sun,2369054,,2606572,tree.n.01,,207,241,57,0,4340672,glitter.v.01,sun,2606571,sun.n.01,44,39,159,94,shining through
sun,2369122,,1774397,building.n.01,,332,347,142,0,4339878,along.r.01,sun,1774398,sun.n.01,250,179,173,81,on
sun,2414473,,294848,sky.n.01,,266,499,0,0,396296,in.r.01,sun,294849,sun.n.01,151,165,97,19,in
sun,2373965,,2211288,grass.n.01,,130,342,141,7,4311073,along.r.01,sun,3850279,sun.n.01,40,245,238,3,reflecting on
sun,2373905,brown cow,2433588,cow.n.01,"1864250 , 1804933 , 2626747 , 2060433 , 1805442 , 2367545",185,258,100,140,4311210,along.r.01,sun,3850414,sun.n.01,191,470,4,120,shining on
sun,2373881,,3492119,window.n.01,,139,107,276,21,3951596,glitter.v.01,sun,3657464,sun.n.01,36,31,281,37,shining
sun,2414473,,294848,sky.n.01,,266,499,0,0,396279,in.r.01,sun,294849,sun.n.01,151,165,97,19,in
sun,2373576,,3726145,path.n.04,,233,490,5,89,4129921,along.r.01,sun,3726159,sun.n.01,267,483,5,59,shining on
sun,2373351,,2356489,cloud.n.01,,51,147,220,0,4134052,behind.r.01,sun,3727677,sun.n.01,35,110,151,4,behind
sun,2373344,,2391202,sky.n.01,,74,118,130,13,4134171,in.r.01,sun,2391201,sun.n.01,65,96,21,0,in
sun,2414478,,3980241,,,140,200,106,70,4551797,,sun,3980242,,58,76,117,92,shining on
sun,2373076,,2355148,sky.n.01,,42,94,377,48,4138871,in.r.01,sun,3729556,sun.n.01,40,35,414,47,in
sun,2414542,,156319,tree.n.01,,146,186,179,65,150569,behind.r.01,sun,156318,sun.n.01,28,26,241,87,behind
sun,2372606,cloud,590993,cloud.n.01,590999,224,499,0,0,1484512,glitter.v.01,sun,590987,sun.n.01,96,114,79,18,shining through
sun,2372587,,591156,grillroom.n.01,,118,338,14,225,4314097,along.r.01,sun,3852583,sun.n.01,16,35,169,217,reflecting on
sun,2369114,,3865201,distance.n.01,,34,74,194,273,4339953,put.v.01,sun,1688376,sun.n.01,41,42,195,265,setting
sun,2372451,,1976279,sky.n.01,,328,495,2,3,4150296,in.r.01,sun,1824116,sun.n.01,165,177,267,1,in
sun,2372405,,1928257,building.n.01,,173,209,190,156,4151198,put.v.01,sun,1928256,sun.n.01,23,35,176,164,setting behind
sun,2372354,,2926745,window.n.01,,461,130,202,0,4314547,glitter.v.01,sun,3852951,sun.n.01,47,49,282,144,shining through
game,1003,,4197755,,,185,141,247,206,4641383,,game,4197753,,181,80,358,83,in front of
game,2386586,,681406,television.n.01,,187,225,224,146,1797983,along.r.01,game,681426,game.n.01,24,17,320,250,on
game,2385743,,685957,table.n.02,,147,260,75,205,1814413,along.r.01,game,685958,game.n.01,49,111,188,213,on
game,2385743,,685957,table.n.02,,147,260,75,205,1814437,along.r.01,game,685958,game.n.01,49,111,188,213,on
game,2385464,,3846023,screen.n.01,,229,218,35,13,3535611,along.r.01,game,1296552,game.n.01,176,176,61,38,on
game,2385456,,1296611,television.n.01,,120,84,415,237,3535749,along.r.01,game,1296625,game.n.01,85,74,425,248,on
game,2383083,gaming machine,1323896,,"1323882 , 1323888",40,21,44,279,3575077,be.v.01,game,1323890,game.n.01,63,108,57,136,for
game,2380609,,544532,umpire.n.01,,123,81,12,181,1334775,have.v.01,game,544542,game.n.01,126,394,69,37,has
game,2380609,,544533,player.n.01,,72,125,155,238,1334777,have.v.01,game,544542,game.n.01,126,394,69,37,has
game,2380609,,544543,catcher.n.01,,38,66,151,248,1334778,have.v.01,game,544542,game.n.01,126,394,69,37,has
game,2380609,,544544,spectator.n.01,,9,77,5,1,1334779,have.v.01,game,544542,game.n.01,126,394,69,37,has
game,2387075,,3843770,monitor.n.04,,76,81,236,75,4306074,along.r.01,game,1279645,game.n.01,91,103,226,66,on
game,2380195,,1349549,remote_control.n.01,,109,204,208,27,3606876,under.r.01,game,1349543,game.n.01,96,279,218,87,under
game,2372714,,2650885,television.n.01,,175,77,422,45,4145379,along.r.01,game,2650884,game.n.01,120,65,434,57,on
game,2372399,,592107,cat.n.01,,227,168,206,269,1488666,,game,592111,game.n.01,52,132,14,21,for
game,2372399,,592107,cat.n.01,,227,168,206,269,1488667,,game,592111,game.n.01,52,132,14,21,for
game,2372399,,592107,cat.n.01,,227,168,206,269,1488711,,game,592111,game.n.01,52,132,14,21,for
game,2371720,,738625,tennis.n.01,,333,499,1,0,2005088,be.v.01,game,738639,game.n.01,252,334,88,81,for
game,2371103,,3524467,field.n.01,,327,465,3,1,3639099,along.r.01,game,1779839,game.n.01,261,453,14,5,on
game,2370820,,3856534,screen.n.01,,310,272,226,73,4320500,along.r.01,game,2294746,game.n.01,325,268,230,69,on
game,2369877,,2547578,television.n.01,,150,193,153,32,4330985,along.r.01,game,2547579,game.n.01,107,138,180,43,on
game,2367430,,622513,bicycle.n.01,,248,398,61,54,1606050,behind.r.01,game,622521,game.n.01,63,123,189,130,behind
game,2366717,,626472,screen.n.01,,119,131,173,17,1621038,along.r.01,game,626485,game.n.01,95,117,179,27,on
game,2380195,,1349553,,,237,327,172,54,3606881,name.v.01,game,1349543,game.n.01,96,279,218,87,called
game,2390433,,1250287,pitcher.n.01,,52,21,294,209,3460321,have.v.01,game,1250281,game.n.01,185,457,14,196,has
game,2390433,,1250310,umpire.n.01,,186,68,15,194,3460320,have.v.01,game,1250281,game.n.01,185,457,14,196,has
game,2391687,television,1238470,television.n.01,"1238465 , 1238467",70,84,57,1,3445613,be.v.01,game,1238466,game.n.01,39,56,73,10,on
game,2402485,,389231,screen.n.01,,92,127,109,107,779453,along.r.01,game,389230,game.n.01,56,91,129,132,on
game,2401357,,400221,television.n.01,,232,210,1,71,824779,along.r.01,game,400229,game.n.01,132,178,31,71,on
game,2400253,,1161163,stack.n.01,,79,59,5,204,3312215,along.r.01,game,1161162,game.n.01,27,48,6,204,on
game,2399937,,1164642,television.n.01,,215,141,0,101,3317208,along.r.01,game,1164663,game.n.01,75,101,9,139,on
game,2399929,game,1164710,game.n.01,1164711,121,94,228,137,3317304,,game,1164710,game.n.01,130,94,224,133,of
game,2399327,,1170482,telephone.n.01,,148,265,33,22,3325055,be.v.01,game,1170492,game.n.01,121,203,63,35,playing on
game,2398620,television,423579,television.n.01,423566,158,95,0,107,920959,along.r.01,game,423565,game.n.01,45,36,23,172,on
