word_en_translate,image_id,questions,que_and_anw_id,answers
baby,2397180,where is the baby,1584516,on the bed
baby,2367094,where is the baby,1774340,high chair
baby,2367647,where is the baby,1785554,in a high chair
baby,2399844,where is the baby,1471101,in a hallway
baby,2399525,what kind of baby,1469255,boy
baby,2416090,where is the baby,939867,in the walker
baby,2363760,where is the baby,1708100,in a field
baby,2399525,where is the baby,1469259,in the high chair
baby,2364005,where is the baby,1713052,a chair
baby,2364005,where is the baby,1713034,high chair
baby,2364258,where is the baby,376225,in the cart
baby,2364942,where is the baby,247703,beside parents
baby,2365396,where is the baby,1741004,on the bed
baby,2405306,where is the baby,213939,eating outdoors
baby,2365699,where is the baby,1747076,in a crib
baby,2409331,where is the baby,1079882,in a baby seat on the floor
baby,2365949,where is the baby,1751731,in the stroller
baby,2366086,where is the baby,1754466,on the bed
baby,2409102,where is the baby,1074635,on the mom s lap
baby,2366086,where is the baby,1754441,asleep in the man s arms
sufficient,2407628,what gives diners sufficient light to eat by,1042669,hanging lights above the table
us,2374986,what us cluttered,1937519,the set of shelves
us,2370120,what is facing us,1836540,a screen of a laptop computer
us,2408803,how many us flags,185962,one
us,2344408,where us the knife,647933,cutting board
us,2394007,where us the bridge,1503118,straight far distance
us,2363466,what us the weather,760657,sunny
us,2368866,what us made of wood,1811547,the desk
us,2408803,where is the us flag,185963,right
us,2363474,where is the us flag,1702333,a pole
us,2388003,what is smiling at us,229242,a girl
us,2360035,where us the woman at,1633353,the beach
us,2410452,what color us the cat,172769,black
us,2389625,what is closest to us,803718,mushrooms
us,2393694,what us at the corner,1501525,a traffic light
us,2406665,where us the microwave,1190198,hanging over the stove
us,2359396,how us the boogie hold,1620516,hands
us,2362633,what us the bird under,1685121,green bush
us,2367317,where is the us airways,1778716,on the plane
us,2393110,where us the leafy tree,1371970,behind straw on right
us,2370310,what us mainly featured,691202,a truck
us,2334634,what us the woman doing,527871,sitting at a table
us,2319858,what color us the board,897485,red black white
us,2360991,what are all of us doing,1653260,people walking
us,2362587,who us at the home plate,1684190,batter
us,2401191,where us the adidas sign,1238718,socks
us,2389722,where us the yellow line,1544696,the ground
us,2353823,who is looking toward us,256554,pregnant woman
us,2410879,what us the brown object,1318083,bread
us,2409298,how many of us are there,1079221,
us,2375398,where does the us travel,1945205,on the roadway
us,2405626,who can teach us climbing,211379,mountaineers
us,2413115,what us in the background,1141043,trees
us,2397084,where us the sign located,1392753,on the fence on the lower left
us,2394191,what us white and spotted,1568402,the dog
us,2400242,why is the man stepping us,219456,getting on train
us,2411655,what does the sign tell us,1334223,all way stop
us,2397084,where us the fence located,1392752,lower left
us,2383302,how many us flags are there,233010,four
us,2412370,how many us flags are shown,1123252,
us,2372762,what tells us it is raining,241446,the umbrellas and the shiny road
us,2363806,what is the shade of the us,1708924,blue green
us,2373848,what car is parked facing us,1914544,the silver one
us,2367810,where us the giraffe walking,1788960,brush
us,2392384,what is the number of the us,1559222,
us,2360948,where is the us flag located,634702,on left
us,2396808,when us this scene occurring,1454452,late afternoon
us,2408779,how many signs are facing us,186154,two
us,2370903,where us the pitcher standing,1852294,on the mound
us,2351238,what street is in front of us,386642,rodeo drive
us,2403085,what us the color of the vase,1275039,yellow
for time,2373077,what item is used for time telling,1898656,a clock
things,2389246,what black things,740030,olives
things,2412680,how many red things,1130238,four
things,2402398,what are the things,1261598,stuffed animals
things,2395249,what things are lit,1510242,sign
things,2380808,what are those things,618816,frisbees
things,2365718,what are these things,375060,urinals
things,2392661,what are these things,1369517,pair of hurdles
things,2401394,what has things on it,1243286,post
things,2383804,what are these things,808381,shoes
things,2364948,what are these things,1731926,tall palm trees
things,2390797,what are black things,1359705,horns
things,2367962,what are those things,245283,donuts
things,2415518,how many living things,935297,two
things,2377214,what are the red things,1981381,cranberries
things,2415013,what are the red things,136288,tomatoes
things,2370692,what are the red things,562998,signs
things,2390032,what two things are red,1546472,girls hair and rug
things,10,how many things are red,988245,one
things,2367438,who carries these things,373680,a traveler
things,2403680,what are the blue things,1287958,stops
things,2370028,what are the tall things,627440,traffic lights
things,2377199,what is the green things,365870,olives
things,2412569,what are the blue things,155834,beach chairs
things,2330054,who is assembling things,531539,the group to the left
things,2340646,how many things are pink,778906,one
things,2388337,what are the blue things,1346376,flowers
things,2391900,what are the grey things,289073,mushrooms
things,2400601,what are the blue things,1225629,umbrellas
things,2404841,what are the wood things,1313929,rafts
things,2385446,where are things hanging,743073,on the wall
things,2408397,what is the green things,1059027,parsley
things,2375547,what are the green things,750980,spinach
things,2374623,what are the black things,1930261,olives
things,2390131,what are the white things,1355837,tusks
things,2401856,what are the black things,1252372,cows
things,2392917,what are the green things,417256,bunches of broccoli
things,2323938,how many things are green,864844,two
things,2371917,what are the green things,1873678,leaves
things,2390131,what are the white things,1422444,tusks
things,2398904,what are the green things,1466195,ipod
things,2411030,what are the green things,1321314,green onions
things,2402720,what are the metal things,1267525,poles
things,2345539,what are the white things,391196,seashells
things,2362825,what is reflecting things,1689194,the water
things,2342158,what are the brown things,393906,almonds
things,2414931,where are the things kept,136945,table
things,2389608,what are those red things,1480944,tomatoes
things,2412348,what are the white things,1122821,potatoes
things,2323257,how many things are there,870297,three
things,2401060,what are the green things,282277,bushes and trees
almost,2408054,what is almost ripe,1051396,the bananas
almost,2394247,what is almost gone,1504410,pizza
almost,2389623,what is almost empty,1419570,the peanut butter can
almost,2414147,what is almost empty,1023956,the drinking cup
almost,2392192,what is almost empty,1366956,water bottle
almost,2375865,what is almost clear,1954530,the sky
almost,2389459,what is almost empty,1543247,the stands
almost,2373618,what is almost empty,1909664,glass of beverage
almost,2394273,what is almost yellow,1377617,grass
almost,2360480,what is almost rotten,315270,the banana
almost,2364443,what is almost touching,1722051,zebra behinds
almost,2372364,what fruit is almost gone,1883135,pears
almost,2405892,what is bent almost double,209252,a skier with a black hat on
almost,2375908,who is almost going to fall,1955462,the man
almost,2381580,why is the drink almost empty,305680,the girl drank all of it
almost,2403071,what is almost perfectly round,1274715,two green apples
almost,2412814,who is wearing almost all blue,153879,man
almost,2362046,why is the sandwich almost gone,761793,because the man or woman ate most of it
almost,2358445,why is this meter almost buried,828662,severe weather
almost,2411093,who is wearing almost all brown,167645,person closest to camera
almost,2372314,what is almost blocking the moon,1882049,clouds
almost,2358273,what cat is almost totally black,1597267,the one to the right
almost,2371234,what did the airplanes almost do,1859165,collide
almost,2382862,what is almost as tall as zebras,233365,grass
almost,2412435,what is almost everyone carrying,156909,luggage
almost,2361182,where is the almost identical bus,1657070,on the left
almost,2369795,what is almost hidden by greenery,1830485,a fence
almost,2363889,what is almost out of the picture,1710697,brown chicken
almost,2411147,what is almost covering the tires,167214,grass
almost,2373816,why is one tree almost horizontal,1913811,it fell over
almost,2409525,how many sausages are almost done,1083708,three
almost,2363490,why is player almost on the ground,1702659,sliding into home plate
almost,2367159,why is the sail almost transparent,1775481,steering the board is easier if the sail is lightweight
almost,2394077,why is the cat s eyes almost closed,1376548,cat is napping
almost,2365323,what is almost ripe in this picture,1739509,bananas
almost,2401018,what is almost touching the children,1234729,trunk
almost,2373405,what is almost as tall as the giraffe,1905221,tree
almost,2364199,what arm is almost touching the water,1717145,the left
almost,2385244,what is almost the only color in this,807232,blue
almost,2398362,what is almost as tall as the giraffes,1400192,the tops of trees with green leaves
