lemma_en_translate,image_id,questions,que_and_anw_id,answers
do not,2411632,what is the do not enter sign attached to,1333715,lamppost
do not,2374878,how many people do not have sunglasses on,367733,one
do not,2366576,what is the shape of the do not enter sign,1764448,circle
do not,2400890,what number of elephants do not have tusks,1231906,
do not,2393345,what do some slices have that others do not,1438509,crust
do not,2370250,what do several men wear that others do not,1838922,glasses
do not,150496,how many people do not have game controllers,1005759,three
do not,2366001,what is in front of the do not enter writing,1752720,a thick white line
do not,2415601,how many cars do not have on their headlights,935954,one
do not,2361752,what is the number above the do not enter sign,570154,
do not,2399373,what shape is the red on the do not enter sign,1529735,round
do not,2353357,how many donuts do not have white powdered sugar,448299,two
do not,2327758,what picture is beside the words please do not handle,405430,apple
do not,2368800,what is through the middle of the sign that means do not,1810148,slash
do not,2392608,how many planes do not have a contrail coming out of them,609380,four
do not,2389758,what kind of vehicles are allowed in the do not enter lane,1481648,buses
six,2410959,what has six stars,1319836,the cake
six,2362069,what is six on bus,1673837,wheels
six,2367517,what has six wheels,1782827,the plane
six,2366802,what has six blades,1769088,propeller
six,2398724,what has six panels,1402199,window
six,2401662,where are six knobs,1248527,on the drawers
six,2367021,what says number six,1773034,hydrant
six,2393106,where are six donuts,1371950,in a box
six,2402943,where are six chairs,1271884,around the dining table
six,2401794,what has six windows,1251128,a white building
six,2395581,what are there six of,1385446,red apples
six,2414186,what are there six of,1019794,street lights
six,2392324,what are there six of,1558910,lights
six,2362509,what are there six of,1682635,pizzas
six,2360945,what are there six of,1652244,green tea strip doughnuts
six,2370372,what six pack is shown,1841344,beer
six,2400665,where are the six bears,1226980,at the table
six,2414934,what has six open plugs,1033845,power strip
six,2375979,what is six stories high,1957104,the building
six,2371333,where are the six skiers,1861386,in the air
six,2372248,where is the six written,1880575,on paper
six,2359081,where are the six donuts,1614729,in a box
six,2363556,where are the six planes,1704050,in the sky
six,2399861,what is six old suitcases,1209931,shaped into a chair
six,2364598,where are the six berries,1725124,on a branch
six,2389670,where are six white lines,1481227,on train platform
six,2375539,how long until six o clock,1947854,six minutes
six,2393442,where are six photo frames,1373421,on the wall
six,2400768,where are six tires visible,1229327,military truck
six,2367772,what are six people lying on,1788157,sand
six,2390438,what is sliced in six pieces,1424234,apple
six,2407941,where are the six brown eggs,1048996,in a white carton
six,2362308,what six sided object is this,1678610,star
six,2364310,what are the six sheep eating,1719389,grass
six,2374709,what has the number six on it,1932033,a trolley
six,2411324,what are there six bottles of,1327126,wine
six,2408871,what are six of the oranges in,1069333,bowl
six,2393060,what is holding six baby sheep,1437393,two men
six,2400152,where are six thick tree trunks,1215473,left from the giraffe
six,2372501,where is the row of six windows,1886177,on the front of the plane
six,2402295,where are six large red bottles,1259516,on the bottom of the refrigerator in a drawer
six,2376006,where are the six skiers racing,1957649,in the snow
six,2367225,where is the row of six windows,1776771,on the upper level
six,2402974,where are the six people walking,1272558,on sidewalk
six,2394293,where are the six glass sections,1504676,on each rectangular window with the word birks overtopping it
six,2369679,what six numbers are on the train,1828204,
six,2414604,what does the six letter sign say,139563,oswego
six,2362978,what is there six of on the plane,1692246,front windows
six,2414405,where are the six skiers standing,986661,on the snow
six,2393442,where are the six framed pictures,1438873,on the wall
door,2416961,where the door,946837,the background
door,2409725,how is the door,1088222,closed
door,2364509,how is the door,1723435,cracked open
door,2399140,what has a door,1528683,the square clock
door,2389095,how is the door,1478572,it is open
door,2352448,how is the door,641506,open
door,2402772,how is the door,1268469,closed
door,2408795,how is the door,1067805,open
door,2412811,how is the door,1133598,open
door,2399445,how is the door,1405763,open
door,2344927,how is the door,775477,open
door,2399467,how is the door,1405889,the door is open
door,2353094,where is a door,513110,on a clock tower
door,2399582,how is the door,1469595,it is ajar
door,2402621,how is the door,281100,open
door,2364566,how is the door,1724506,closed
door,2370351,what has a door,1840892,wall
door,2405826,how is the door,1170024,open
door,2405938,how is the door,1172166,open
door,2399826,how is the door,1407910,white
door,2404523,how is the door,1306726,open
door,2362131,how is the door,697738,open
door,2411975,what is on door,1114658,glass pane
door,2371966,how is the door,1874680,double
door,2410411,how is the door,1102937,open
door,2397514,how is the door,1520624,open
door,2358884,how is the door,1610655,brown
door,2363820,what has a door,1709261,a brown wood cabinet
door,2412615,how is the door,1128809,it s open
door,2370351,what has a door,1840889,wall
door,2370351,what has a door,1840888,wall
door,2370351,what has a door,1840887,wall
door,2370351,what has a door,1840886,wall
door,2370351,what has a door,1840884,wall
door,2391659,where is a door,1491090,on left wall
door,2322308,how is the door,877886,open
door,2363627,how is the door,1705397,wide open
door,2397871,how is the door,1522247,open
door,2410049,how is the door,1095535,door is open wide
door,2412344,how is the door,1122748,open
door,2359042,how is the door,1613908,closed
door,2397798,how is the door,1396596,closed
door,2398456,how is the door,1463805,locked
door,2390167,how is the door,1483738,door is shut
door,2390035,what is by door,1546494,wooden shelf
door,2389906,how is the door,1354540,closed
door,2390977,how is the door,1551875,tall brown wooden
door,2408473,how is the door,1060721,open
door,2370351,what has a door,1840893,wall
door,2400616,what has a door,1225941,the subway train
mother,2416216,where is the mother,940876,behind toe boy
mother,2412999,where is his mother,152394,in the next room
mother,2411023,where is the mother,1321115,left
mother,2409808,where is the mother,177927,right
mother,2358363,what has the mother,1599024,the little girl
mother,2400572,where is the mother,1224916,next to its calf
mother,2362887,where is the mother,1690478,at the end of the table
mother,2407951,how is mother s head,1049228,looking to side
mother,2342319,why is the mother mad,393772,no mother
mother,2376313,who is the cub s mother,1964019,big bear
mother,2389373,what is the mother doing,1351514,teaching daughter how to ski
mother,2389051,what is the mother doing,1416415,looking at cub
mother,2369460,what is the mother doing,1823773,standing over the foal
mother,2369460,what is the mother doing,1823775,protecting the baby
mother,2369380,what is the mother doing,1822065,walking and talking to a child
mother,2360558,what is the mother doing,1644245,helping her son
mother,2361928,what is the mother doing,1671120,protecting the baby
mother,2355001,what color is the mother,319644,white
mother,2354438,what is the mother doing,384087,walking
mother,2340466,where is the word mother,779050,on the tv
mother,2326198,what is the mother doing,406672,holding child
mother,2317533,what is the mother doing,916086,lighting up the candles
mother,2362639,what is the mother doing,1685262,nursing baby elephant
mother,2402038,where is the mother duck,1254803,next to the babies
mother,2377863,how is the mother s hair,1991252,light brown and curly
mother,2380533,who is the mother feeding,555119,the baby
mother,2375416,where is the mother s bed,431189,behind the incubator
mother,2332885,what is the mother eating,849113,eggs
mother,2367254,who is the mother holding,1777316,a child
mother,2408620,what is behind the mother,1063918,a white wooden play area
mother,2409331,when does the mother rest,181739,practically never
mother,2411706,what is the mother holding,1335395,baby
mother,2407877,what is the mother holding,1047660,a book
mother,2407951,what is mother zebra doing,1049223,standing on grass
mother,2373228,what giraffe is the mother,1901619,the one in the back
mother,2370240,what is the mother holding,1838709,a napkin
mother,2369460,where is the foal s mother,1823770,with the foal
